# This is a data file of potential over a plane
# Variables: N=25, Top=4, Right=1, Bottom=-4, Left=2, Front=3, Back=4, cycles=10000

# X	Y	Z	V
2	4	16	1.15294
2	4	17	1.17035
2	4	18	1.19055
2	4	19	1.21585
2	4	20	1.24995
2	4	21	1.2992
2	4	22	1.37438
2	4	23	1.50165
2	4	24	1.59013
2	4	25	4
2	5	0	-4
2	5	1	-1.09315
2	5	2	-0.313186
2	5	3	0.126765
2	5	4	0.409231
2	5	5	0.598239
2	5	6	0.729122
2	5	7	0.822708
2	5	8	0.891659
2	5	9	0.943916
2	5	10	0.984628
2	5	11	1.01725
2	5	12	1.04421
2	5	13	1.06727
2	5	14	1.08786
2	5	15	1.10717
2	5	16	1.1264
2	5	17	1.14688
2	5	18	1.17031
2	5	19	1.19909
2	5	20	1.23702
2	5	21	1.29035
2	5	22	1.36962
2	5	23	1.50027
2	5	24	1.59047
2	5	25	4
2	6	0	-4
2	6	1	-1.12113
2	6	2	-0.361145
2	6	3	0.0684562
2	6	4	0.348022
2	6	5	0.538699
2	6	6	0.673561
2	6	7	0.77201
2	6	8	0.845921
2	6	9	0.902859
2	6	10	0.947827
2	6	11	0.984262
2	6	12	1.01462
2	6	13	1.04076
2	6	14	1.06416
2	6	15	1.08611
2	6	16	1.10788
2	6	17	1.13087
2	6	18	1.15684
2	6	19	1.18825
2	6	20	1.22886
2	6	21	1.28487
2	6	22	1.36657
2	6	23	1.4991
2	6	24	1.59029
2	6	25	4
2	7	0	-4
2	7	1	-1.13788
2	7	2	-0.391044
2	7	3	0.0303877
2	7	4	0.306306
2	7	5	0.496625
2	7	6	0.633175
2	7	7	0.734398
2	7	8	0.811536
2	7	9	0.871775
2	7	10	0.919918
2	7	11	0.959313
2	7	12	0.992399
2	7	13	1.02104
2	7	14	1.04675
2	7	15	1.07086
2	7	16	1.0947
2	7	17	1.1197
2	7	18	1.14764
2	7	19	1.18099
2	7	20	1.2235
2	7	21	1.28128
2	7	22	1.3645
2	7	23	1.49816
2	7	24	1.59
2	7	25	4
2	8	0	-4
2	8	1	-1.14833
2	8	2	-0.410182
2	8	3	0.00524786
2	8	4	0.277884
2	8	5	0.467151
2	8	6	0.604228
2	8	7	0.706968
2	8	8	0.786159
2	8	9	0.848676
2	8	10	0.899131
2	8	11	0.940764
2	8	12	0.975962
2	8	13	1.00657
2	8	14	1.03412
2	8	15	1.05996
2	8	16	1.08543
2	8	17	1.11197
2	8	18	1.1414
2	8	19	1.17617
2	8	20	1.21999
2	8	21	1.27894
2	8	22	1.36312
2	8	23	1.49748
2	8	24	1.58976
2	8	25	4
2	9	0	-4
2	9	1	-1.15493
2	9	2	-0.422472
2	9	3	-0.0112332
2	9	4	0.258846
2	9	5	0.447011
2	9	6	0.584118
2	9	7	0.687669
2	9	8	0.768152
2	9	9	0.832217
2	9	10	0.884315
2	9	11	0.92759
2	9	12	0.96437
2	9	13	0.996478
2	9	14	1.02543
2	9	15	1.05258
2	9	16	1.07927
2	9	17	1.10696
2	9	18	1.13746
2	9	19	1.17321
2	9	20	1.2179
2	9	21	1.27759
2	9	22	1.36236
2	9	23	1.49712
2	9	24	1.58963
2	9	25	4
2	10	0	-4
2	10	1	-1.15899
2	10	2	-0.430084
2	10	3	-0.0215677
2	10	4	0.246752
2	10	5	0.434069
2	10	6	0.571076
2	10	7	0.675081
2	10	8	0.756386
2	10	9	0.821484
2	10	10	0.874716
2	10	11	0.919145
2	10	12	0.957052
2	10	13	0.990232
2	10	14	1.02018
2	10	15	1.04827
2	10	16	1.07581
2	10	17	1.10428
2	10	18	1.13547
2	10	19	1.17184
2	10	20	1.21705
2	10	21	1.27714
2	10	22	1.36218
2	10	23	1.49709
2	10	24	1.58964
2	10	25	4
2	11	0	-4
2	11	1	-1.16119
2	11	2	-0.434226
2	11	3	-0.0272117
2	11	4	0.240131
2	11	5	0.426984
2	11	6	0.563966
2	11	7	0.66828
2	11	8	0.750122
2	11	9	0.815894
2	11	10	0.869864
2	11	11	0.915045
2	11	12	0.953683
2	11	13	0.98755
2	11	14	1.01814
2	11	15	1.04679
2	11	16	1.07485
2	11	17	1.10376
2	11	18	1.13532
2	11	19	1.17197
2	11	20	1.21738
2	11	21	1.27757
2	11	22	1.36262
2	11	23	1.49745
2	11	24	1.58984
2	11	25	4
2	12	0	-4
2	12	1	-1.16189
2	12	2	-0.435528
2	12	3	-0.0289419
2	12	4	0.23818
2	12	5	0.425015
2	12	6	0.562151
2	12	7	0.666748
2	12	8	0.748955
2	12	9	0.815135
2	12	10	0.869524
2	12	11	0.91511
2	12	12	0.954123
2	12	13	0.988328
2	12	14	1.01921
2	12	15	1.0481
2	12	16	1.07633
2	12	17	1.10537
2	12	18	1.13699
2	12	19	1.17362
2	12	20	1.21894
2	12	21	1.27895
2	12	22	1.36375
2	12	23	1.49825
2	12	24	1.59026
2	12	25	4
2	13	0	-4
2	13	1	-1.16122
2	13	2	-0.434223
2	13	3	-0.0270451
2	13	4	0.240606
2	13	5	0.427898
2	13	6	0.565418
2	13	7	0.670328
2	13	8	0.752781
2	13	9	0.819149
2	13	10	0.873671
2	13	11	0.919343
2	13	12	0.958399
2	13	13	0.992603
2	13	14	1.02344
2	13	15	1.05225
2	13	16	1.08035
2	13	17	1.1092
2	13	18	1.14057
2	13	19	1.17689
2	13	20	1.22182
2	13	21	1.28138
2	13	22	1.36564
2	13	23	1.49955
2	13	24	1.59092
2	13	25	4
2	14	0	-4
2	14	1	-1.15914
2	14	2	-0.430217
2	14	3	-0.0213901
2	14	4	0.247567
2	14	5	0.43581
2	14	6	0.573953
2	14	7	0.679209
2	14	8	0.761791
2	14	9	0.828124
2	14	10	0.882494
2	14	11	0.927932
2	14	12	0.966695
2	14	13	1.00056
2	14	14	1.03102
2	14	15	1.05942
2	14	16	1.08708
2	14	17	1.11543
2	14	18	1.14625
2	14	19	1.18196
2	14	20	1.22621
2	14	21	1.28501
2	14	22	1.36844
2	14	23	1.50146
2	14	24	1.59189
2	14	25	4
2	15	0	-4
2	15	1	-1.1554
2	15	2	-0.423069
2	15	3	-0.0114055
2	15	4	0.259695
2	15	5	0.449387
2	15	6	0.588361
2	15	7	0.69395
2	15	8	0.77649
2	15	9	0.842517
2	15	10	0.89641
2	15	11	0.941261
2	15	12	0.979374
2	15	13	1.01255
2	15	14	1.0423
2	15	15	1.06996
2	15	16	1.09684
2	15	17	1.12439
2	15	18	1.15434
2	15	19	1.18912
2	15	20	1.23237
2	15	21	1.29008
2	15	22	1.37234
2	15	23	1.5041
2	15	24	1.59323
2	15	25	4
2	16	0	-4
2	16	1	-1.14951
2	16	2	-0.411887
2	16	3	0.00404082
2	16	4	0.278211
2	16	5	0.469822
2	16	6	0.609745
2	16	7	0.715535
2	16	8	0.797746
2	16	9	0.863098
2	16	10	0.916106
2	16	11	0.959959
2	16	12	0.99702
2	16	13	1.02913
2	16	14	1.0578
2	16	15	1.08437
2	16	16	1.11015
2	16	17	1.13656
2	16	18	1.16532
2	16	19	1.19883
2	16	20	1.24071
2	16	21	1.29695
2	16	22	1.37763
2	16	23	1.5077
2	16	24	1.59505
2	16	25	4
2	17	0	-4
2	17	1	-1.14056
2	17	2	-0.395083
2	17	3	0.0269034
2	17	4	0.305153
2	17	5	0.499054
2	17	6	0.639846
2	17	7	0.745488
2	17	8	0.826886
2	17	9	0.891027
2	17	10	0.942618
2	17	11	0.984969
2	17	12	1.02051
2	17	13	1.05112
2	17	14	1.07833
2	17	15	1.10345
2	17	16	1.12778
2	17	17	1.1527
2	17	18	1.17992
2	17	19	1.21179
2	17	20	1.2519
2	17	21	1.30621
2	17	22	1.38478
2	17	23	1.51258
2	17	24	1.59753
2	17	25	4
2	18	0	-4
2	18	1	-1.12692
2	18	2	-0.369889
2	18	3	0.0604553
2	18	4	0.343796
2	18	5	0.540075
2	18	6	0.681278
2	18	7	0.786053
2	18	8	0.86584
2	18	9	0.927998
2	18	10	0.977467
2	18	11	1.01769
2	18	12	1.05118
2	18	13	1.07982
2	18	14	1.10513
2	18	15	1.12841
2	18	16	1.15092
2	18	17	1.174
2	18	18	1.19929
2	18	19	1.2291
2	18	20	1.26695
2	18	21	1.31877
2	18	22	1.39456
2	18	23	1.51931
2	18	24	1.60096
2	18	25	4
2	19	0	-4
2	19	1	-1.10554
2	19	2	-0.331368
2	19	3	0.110206
2	19	4	0.39936
2	19	5	0.597446
2	19	6	0.737898
2	19	7	0.840488
2	19	8	0.917414
2	19	9	0.976495
2	19	10	1.02292
2	19	11	1.06026
2	19	12	1.09106
2	19	13	1.1172
2	19	14	1.14016
2	19	15	1.1612
2	19	16	1.18151
2	19	17	1.20236
2	19	18	1.22532
2	19	19	1.25259
2	19	20	1.28761
2	19	21	1.33621
2	19	22	1.40832
2	19	23	1.52887
2	19	24	1.60588
2	19	25	4
2	20	0	-4
2	20	1	-1.07034
2	20	2	-0.270369
2	20	3	0.18559
2	20	4	0.480178
2	20	5	0.678085
2	20	6	0.815391
2	20	7	0.913566
2	20	8	0.985763
2	20	9	1.04028
2	20	10	1.0825
2	20	11	1.11605
2	20	12	1.14345
2	20	13	1.16651
2	20	14	1.18665
2	20	15	1.20504
2	20	16	1.22276
2	20	17	1.24099
2	20	18	1.26116
2	20	19	1.28536
2	20	20	1.31686
2	20	21	1.3613
2	20	22	1.42844
2	20	23	1.54309
2	20	24	1.61328
2	20	25	4
2	21	0	-4
2	21	1	-1.00805
2	21	2	-0.169139
2	21	3	0.303036
2	21	4	0.599591
2	21	5	0.792508
2	21	6	0.922255
2	21	7	1.0125
2	21	8	1.07734
2	21	9	1.12536
2	21	10	1.16198
2	21	11	1.19072
2	21	12	1.21395
2	21	13	1.23336
2	21	14	1.25021
2	21	15	1.26553
2	21	16	1.28028
2	21	17	1.29548
2	21	18	1.31242
2	21	19	1.33295
2	21	20	1.36009
2	21	21	1.39914
2	21	22	1.45946
2	21	23	1.5655
2	21	24	1.62519
2	21	25	4
2	22	0	-4
2	22	1	-0.887297
2	22	2	0.00764971
2	22	3	0.490736
2	22	4	0.778256
2	22	5	0.956233
2	22	6	1.07104
2	22	7	1.14827
2	22	8	1.20233
2	22	9	1.24158
2	22	10	1.27104
2	22	11	1.29388
2	22	12	1.31218
2	22	13	1.32735
2	22	14	1.34046
2	22	15	1.35234
2	22	16	1.36377
2	22	17	1.37558
2	22	18	1.38881
2	22	19	1.40504
2	22	20	1.42684
2	22	21	1.45891
2	22	22	1.50978
2	22	23	1.6029
2	22	24	1.6454
2	22	25	4
2	23	0	-4
2	23	1	-0.617487
2	23	2	0.338719
2	23	3	0.802562
2	23	4	1.05404
2	23	5	1.19914
2	23	6	1.28808
2	23	7	1.34576
2	23	8	1.3851
2	23	9	1.41313
2	23	10	1.43389
2	23	11	1.44981
2	23	12	1.46247
2	23	13	1.47291
2	23	14	1.48188
2	23	15	1.49
2	23	16	1.49781
2	23	17	1.50589
2	23	18	1.515
2	23	19	1.52629
2	23	20	1.54169
2	23	21	1.56487
2	23	22	1.6027
2	23	23	1.67605
2	23	24	1.69051
2	23	25	4
2	24	0	-4
2	24	1	-0.0702187
2	24	2	0.836615
2	24	3	1.18247
2	24	4	1.34434
2	24	5	1.42995
2	24	6	1.47973
2	24	7	1.51098
2	24	8	1.53186
2	24	9	1.54652
2	24	10	1.55727
2	24	11	1.56546
2	24	12	1.57194
2	24	13	1.57726
2	24	14	1.58183
2	24	15	1.58595
2	24	16	1.58991
2	24	17	1.59402
2	24	18	1.59867
2	24	19	1.60447
2	24	20	1.61249
2	24	21	1.6248
2	24	22	1.64524
2	24	23	1.69047
2	24	24	1.64286
2	24	25	4
2	25	0	0
2	25	1	4
2	25	2	4
2	25	3	4
2	25	4	4
2	25	5	4
2	25	6	4
2	25	7	4
2	25	8	4
2	25	9	4
2	25	10	4
2	25	11	4
2	25	12	4
2	25	13	4
2	25	14	4
2	25	15	4
2	25	16	4
2	25	17	4
2	25	18	4
2	25	19	4
2	25	20	4
2	25	21	4
2	25	22	4
2	25	23	4
2	25	24	4
2	25	25	0

3	0	0	0
3	0	1	3
3	0	2	3
3	0	3	3
3	0	4	3
3	0	5	3
3	0	6	3
3	0	7	3
3	0	8	3
3	0	9	3
3	0	10	3
3	0	11	3
3	0	12	3
3	0	13	3
3	0	14	3
3	0	15	3
3	0	16	3
3	0	17	3
3	0	18	3
3	0	19	3
3	0	20	3
3	0	21	3
3	0	22	3
3	0	23	3
3	0	24	3
3	0	25	0
3	1	0	-4
3	1	1	-0.188001
3	1	2	0.648172
3	1	3	0.991879
3	1	4	1.16677
3	1	5	1.26574
3	1	6	1.32632
3	1	7	1.36581
3	1	8	1.39297
3	1	9	1.41249
3	1	10	1.42711
3	1	11	1.43847
3	1	12	1.44765
3	1	13	1.45539
3	1	14	1.46223
3	1	15	1.46864
3	1	16	1.47508
3	1	17	1.48207
3	1	18	1.49031
3	1	19	1.5009
3	1	20	1.5157
3	1	21	1.53821
3	1	22	1.57516
3	1	23	1.64739
3	1	24	1.68073
3	1	25	4
3	2	0	-4
3	2	1	-0.877756
3	2	2	0.00734215
3	2	3	0.476962
3	2	4	0.753243
3	2	5	0.923033
3	2	6	1.03214
3	2	7	1.10547
3	2	8	1.15686
3	2	9	1.1943
3	2	10	1.22258
3	2	11	1.2447
3	2	12	1.26266
3	2	13	1.27783
3	2	14	1.29128
3	2	15	1.30387
3	2	16	1.31649
3	2	17	1.3301
3	2	18	1.34601
3	2	19	1.36614
3	2	20	1.39364
3	2	21	1.43389
3	2	22	1.49601
3	2	23	1.60258
3	2	24	1.65537
3	2	25	4
3	3	0	-4
3	3	1	-1.14078
3	3	2	-0.315603
3	3	3	0.178573
3	3	4	0.498825
3	3	5	0.709669
3	3	6	0.851897
3	3	7	0.950803
3	3	8	1.02183
3	3	9	1.07449
3	3	10	1.11478
3	3	11	1.1466
3	3	12	1.1726
3	3	13	1.19466
3	3	14	1.21425
3	3	15	1.23261
3	3	16	1.25092
3	3	17	1.27053
3	3	18	1.29315
3	3	19	1.32125
3	3	20	1.35859
3	3	21	1.4112
3	3	22	1.48824
3	3	23	1.61014
3	3	24	1.66913
3	3	25	4
3	4	0	-4
3	4	1	-1.26518
3	4	2	-0.497375
3	4	3	-0.0119909
3	4	4	0.321739
3	4	5	0.55279
3	4	6	0.7151
3	4	7	0.831621
3	4	8	0.917384
3	4	9	0.982183
3	4	10	1.03248
3	4	11	1.07264
3	4	12	1.10572
3	4	13	1.13395
3	4	14	1.15909
3	4	15	1.18262
3	4	16	1.20601
3	4	17	1.23084
3	4	18	1.2591
3	4	19	1.29352
3	4	20	1.3381
3	4	21	1.3989
3	4	22	1.48452
3	4	23	1.61362
3	4	24	1.67477
3	4	25	4
3	5	0	-4
3	5	1	-1.33128
3	5	2	-0.604505
3	5	3	-0.135001
3	5	4	0.198957
3	5	5	0.438173
3	5	6	0.611508
3	5	7	0.739313
3	5	8	0.835499
3	5	9	0.909502
3	5	10	0.967784
3	5	11	1.01485
3	5	12	1.05395
3	5	13	1.08752
3	5	14	1.1175
3	5	15	1.14556
3	5	16	1.17334
3	5	17	1.20258
3	5	18	1.23542
3	5	19	1.27472
3	5	20	1.3245
3	5	21	1.39068
3	5	22	1.48136
3	5	23	1.61421
3	5	24	1.67651
3	5	25	4
3	6	0	-4
3	6	1	-1.36943
3	6	2	-0.670296
3	6	3	-0.2155
3	6	4	0.114031
3	6	5	0.355301
3	6	6	0.534078
3	6	7	0.668698
3	6	8	0.771931
3	6	9	0.852648
3	6	10	0.917076
3	6	11	0.969678
3	6	12	1.01374
3	6	13	1.05179
3	6	14	1.08587
3	6	15	1.11778
3	6	16	1.14924
3	6	17	1.18211
3	6	18	1.2186
3	6	19	1.26159
3	6	20	1.3151
3	6	21	1.38486
3	6	22	1.47866
3	6	23	1.6137
3	6	24	1.67685
3	6	25	4
3	7	0	-4
3	7	1	-1.39275
3	7	2	-0.712094
3	7	3	-0.26893
3	7	4	0.0552764
3	7	5	0.295891
3	7	6	0.476969
3	7	7	0.615501
3	7	8	0.723342
3	7	9	0.808811
3	7	10	0.877838
3	7	11	0.934744
3	7	12	0.982779
3	7	13	1.02448
3	7	14	1.06195
3	7	15	1.09702
3	7	16	1.13149
3	7	17	1.16727
3	7	18	1.20659
3	7	19	1.25235
3	7	20	1.3085
3	7	21	1.38068
3	7	22	1.47648
3	7	23	1.61291
3	7	24	1.67672
3	7	25	4
3	8	0	-4
3	8	1	-1.40752
3	8	2	-0.739199
3	8	3	-0.304626
3	8	4	0.0148235
3	8	5	0.25386
3	8	6	0.435641
3	8	7	0.57632
3	8	8	0.687106
3	8	9	0.775867
3	8	10	0.84825
3	8	11	0.908417
3	8	12	0.959538
3	8	13	1.00413
3	8	14	1.04428
3	8	15	1.08188
3	8	16	1.11873
3	8	17	1.15675
3	8	18	1.19822
3	8	19	1.246
3	8	20	1.30401
3	8	21	1.3778
3	8	22	1.47491
3	8	23	1.61222
3	8	24	1.67651
3	8	25	4
3	9	0	-4
3	9	1	-1.41695
3	9	2	-0.756762
3	9	3	-0.328217
3	9	4	-0.0124708
3	9	5	0.224949
3	9	6	0.406744
3	9	7	0.548576
3	9	8	0.661225
3	9	9	0.752228
3	9	10	0.827004
3	9	11	0.889566
3	9	12	0.943001
3	9	13	0.989781
3	9	14	1.03199
3	9	15	1.07151
3	9	16	1.11014
3	9	17	1.14984
3	9	18	1.19285
3	9	19	1.24204
3	9	20	1.30129
3	9	21	1.37612
3	9	22	1.47401
3	9	23	1.61184
3	9	24	1.67639
3	9	25	4
3	10	0	-4
3	10	1	-1.42277
3	10	2	-0.767704
3	10	3	-0.343087
3	10	4	-0.029891
3	10	5	0.206288
3	10	6	0.387927
3	10	7	0.530409
3	10	8	0.644245
3	10	9	0.736752
3	10	10	0.81318
3	10	11	0.877429
3	10	12	0.932513
3	10	13	0.980863
3	10	14	1.02454
3	10	15	1.06542
3	10	16	1.10531
3	10	17	1.14614
3	10	18	1.19016
3	10	19	1.24023
3	10	20	1.30021
3	10	21	1.37561
3	10	22	1.47387
3	10	23	1.61188
3	10	24	1.67646
3	10	25	4
3	11	0	-4
3	11	1	-1.42594
3	11	2	-0.773677
3	11	3	-0.351231
3	11	4	-0.0394522
3	11	5	0.19605
3	11	6	0.377648
3	11	7	0.520576
3	11	8	0.635192
3	11	9	0.728681
3	11	10	0.806187
3	11	11	0.871535
3	11	12	0.92769
3	11	13	0.97705
3	11	14	1.02166
3	11	15	1.06338
3	11	16	1.10401
3	11	17	1.14548
3	11	18	1.19004
3	11	19	1.24053
3	11	20	1.30079
3	11	21	1.37632
3	11	22	1.47458
3	11	23	1.61245
3	11	24	1.67678
3	11	25	4
3	12	0	-4
3	12	1	-1.42695
3	12	2	-0.775553
3	12	3	-0.353724
3	12	4	-0.0422648
3	12	5	0.193212
3	12	6	0.375034
3	12	7	0.518373
3	12	8	0.633522
3	12	9	0.727606
3	12	10	0.805724
3	12	11	0.871666
3	12	12	0.928371
3	12	13	0.978224
3	12	14	1.02326
3	12	15	1.06533
3	12	16	1.10622
3	12	17	1.14788
3	12	18	1.19252
3	12	19	1.24297
3	12	20	1.30309
3	12	21	1.37837
3	12	22	1.47624
3	12	23	1.61362
3	12	24	1.67739
3	12	25	4
3	13	0	-4
3	13	1	-1.42598
3	13	2	-0.773656
3	13	3	-0.350966
3	13	4	-0.038736
3	13	5	0.197408
3	13	6	0.37979
3	13	7	0.523586
3	13	8	0.639095
3	13	9	0.733454
3	13	10	0.811767
3	13	11	0.877836
3	13	12	0.934603
3	13	13	0.984456
3	13	14	1.02943
3	13	15	1.07137
3	13	16	1.11207
3	13	17	1.15345
3	13	18	1.19773
3	13	19	1.24773
3	13	20	1.30729
3	13	21	1.38189
3	13	22	1.479
3	13	23	1.61552
3	13	24	1.67836
3	13	25	4
3	14	0	-4
3	14	1	-1.42297
3	14	2	-0.767856
3	14	3	-0.342774
3	14	4	-0.028647
3	14	5	0.208881
3	14	6	0.392173
3	14	7	0.536476
3	14	8	0.652175
3	14	9	0.746484
3	14	10	0.824576
3	14	11	0.890301
3	14	12	0.946639
3	14	13	0.995999
3	14	14	1.04043
3	14	15	1.08177
3	14	16	1.12181
3	14	17	1.16247
3	14	18	1.20594
3	14	19	1.25505
3	14	20	1.31362
3	14	21	1.38713
3	14	22	1.48303
3	14	23	1.61827
3	14	24	1.67975
3	14	25	4
3	15	0	-4
3	15	1	-1.41758
3	15	2	-0.757542
3	15	3	-0.328359
3	15	4	-0.0111235
3	15	5	0.22851
3	15	6	0.413015
3	15	7	0.557807
3	15	8	0.673448
3	15	9	0.767315
3	15	10	0.84471
3	15	11	0.909578
3	15	12	0.964963
3	15	13	1.01331
3	15	14	1.05669
3	15	15	1.09695
3	15	16	1.13587
3	15	17	1.17534
3	15	18	1.21756
3	15	19	1.26532
3	15	20	1.32244
3	15	21	1.39437
3	15	22	1.4886
3	15	23	1.62204
3	15	24	1.68165
3	15	25	4
3	16	0	-4
3	16	1	-1.40913
3	16	2	-0.741488
3	16	3	-0.306163
3	16	4	0.0155073
3	16	5	0.257928
3	16	6	0.443819
3	16	7	0.588911
3	16	8	0.704082
3	16	9	0.796968
3	16	10	0.873073
3	16	11	0.936482
3	16	12	0.990328
3	16	13	1.03711
3	16	14	1.07891
3	16	15	1.11758
3	16	16	1.15488
3	16	17	1.1927
3	16	18	1.23319
3	16	19	1.27911
3	16	20	1.33427
3	16	21	1.4041
3	16	22	1.49606
3	16	23	1.62711
3	16	24	1.68422
3	16	25	4
3	17	0	-4
3	17	1	-1.39638
3	17	2	-0.717544
3	17	3	-0.27354
3	17	4	0.0540053
3	17	5	0.299745
3	17	6	0.486914
3	17	7	0.631811
3	17	8	0.745812
3	17	9	0.836944
3	17	10	0.910987
3	17	11	0.972203
3	17	12	1.02383
3	17	13	1.06842
3	17	14	1.10807
3	17	15	1.14462
3	17	16	1.1798
3	17	17	1.21546
3	17	18	1.25371
3	17	19	1.29727
3	17	20	1.34989
3	17	21	1.41699
3	17	22	1.506
3	17	23	1.63388
3	17	24	1.68765
3	17	25	4
3	18	0	-4
3	18	1	-1.37719
3	18	2	-0.682026
3	18	3	-0.226137
3	18	4	0.108711
3	18	5	0.357904
3	18	6	0.545707
3	18	7	0.689387
3	18	8	0.801079
3	18	9	0.889346
3	18	10	0.960307
3	18	11	1.01843
3	18	12	1.06705
3	18	13	1.10875
3	18	14	1.14563
3	18	15	1.17949
3	18	16	1.21203
3	18	17	1.245
3	18	18	1.28048
3	18	19	1.32109
3	18	20	1.37051
3	18	21	1.43411
3	18	22	1.51928
3	18	23	1.64297
3	18	24	1.69228
3	18	25	4
3	19	0	-4
3	19	1	-1.34761
3	19	2	-0.628546
3	19	3	-0.156831
3	19	4	0.186333
3	19	5	0.438202
3	19	6	0.625017
3	19	7	0.765621
3	19	8	0.873226
3	19	9	0.957059
3	19	10	1.02361
3	19	11	1.07754
3	19	12	1.12223
3	19	13	1.16028
3	19	14	1.19373
3	19	15	1.22432
3	19	16	1.25366
3	19	17	1.28341
3	19	18	1.31552
3	19	19	1.35253
3	19	20	1.398
3	19	21	1.45716
3	19	22	1.53733
3	19	23	1.65545
3	19	24	1.69867
3	19	25	4
3	20	0	-4
3	20	1	-1.30004
3	20	2	-0.54568
3	20	3	-0.053887
3	20	4	0.297119
3	20	5	0.548962
3	20	6	0.731481
3	20	7	0.865888
3	20	8	0.966766
3	20	9	1.04404
3	20	10	1.10452
3	20	11	1.15294
3	20	12	1.19269
3	20	13	1.22626
3	20	14	1.25559
3	20	15	1.2823
3	20	16	1.30788
3	20	17	1.33384
3	20	18	1.36199
3	20	19	1.39469
3	20	20	1.43529
3	20	21	1.48884
3	20	22	1.56248
3	20	23	1.67304
3	20	24	1.70776
3	20	25	4
3	21	0	-4
3	21	1	-1.21875
3	21	2	-0.412294
3	21	3	0.102056
3	21	4	0.456383
3	21	5	0.701755
3	21	6	0.873953
3	21	7	0.997296
3	21	8	1.08776
3	21	9	1.15576
3	21	10	1.20817
3	21	11	1.24962
3	21	12	1.2833
3	21	13	1.31153
3	21	14	1.33606
3	21	15	1.35831
3	21	16	1.37958
3	21	17	1.40121
3	21	18	1.42477
3	21	19	1.45237
3	21	20	1.48706
3	21	21	1.53354
3	21	22	1.59857
3	21	23	1.6987
3	21	24	1.7212
3	21	25	4
3	22	0	-4
3	22	1	-1.06834
3	22	2	-0.188737
3	22	3	0.341764
3	22	4	0.685372
3	22	5	0.911198
3	22	6	1.06315
3	22	7	1.16846
3	22	8	1.24376
3	22	9	1.29925
3	22	10	1.34138
3	22	11	1.37431
3	22	12	1.40083
3	22	13	1.42289
3	22	14	1.44196
3	22	15	1.45921
3	22	16	1.47568
3	22	17	1.49245
3	22	18	1.51081
3	22	19	1.5325
3	22	20	1.56012
3	22	21	1.59775
3	22	22	1.65143
3	22	23	1.73702
3	22	24	1.74141
3	22	25	4
3	23	0	-4
3	23	1	-0.752854
3	23	2	0.206747
3	23	3	0.71768
3	23	4	1.01712
3	23	5	1.20037
3	23	6	1.31764
3	23	7	1.39609
3	23	8	1.45078
3	23	9	1.49037
3	23	10	1.52002
3	23	11	1.54297
3	23	12	1.56131
3	23	13	1.57648
3	23	14	1.58954
3	23	15	1.60132
3	23	16	1.61256
3	23	17	1.62403
3	23	18	1.63663
3	23	19	1.65164
3	23	20	1.67098
3	23	21	1.69777
3	23	22	1.73673
3	23	23	1.80199
3	23	24	1.78056
3	23	25	4
3	24	0	-4
3	24	1	-0.141946
3	24	2	0.778945
3	24	3	1.15795
3	24	4	1.34916
3	24	5	1.45662
3	24	6	1.52201
3	24	7	1.5644
3	24	8	1.59338
3	24	9	1.61407
3	24	10	1.62942
3	24	11	1.64122
3	24	12	1.6506
3	24	13	1.65834
3	24	14	1.66497
3	24	15	1.67095
3	24	16	1.67666
3	24	17	1.68248
3	24	18	1.6889
3	24	19	1.69659
3	24	20	1.70658
3	24	21	1.72062
3	24	22	1.74118
3	24	23	1.78051
3	24	24	1.70733
3	24	25	4
3	25	0	0
3	25	1	4
3	25	2	4
3	25	3	4
3	25	4	4
3	25	5	4
3	25	6	4
3	25	7	4
3	25	8	4
3	25	9	4
3	25	10	4
3	25	11	4
3	25	12	4
3	25	13	4
3	25	14	4
3	25	15	4
3	25	16	4
3	25	17	4
3	25	18	4
3	25	19	4
3	25	20	4
3	25	21	4
3	25	22	4
3	25	23	4
3	25	24	4
3	25	25	0

4	0	0	0
4	0	1	3
4	0	2	3
4	0	3	3
4	0	4	3
4	0	5	3
4	0	6	3
4	0	7	3
4	0	8	3
4	0	9	3
4	0	10	3
4	0	11	3
4	0	12	3
4	0	13	3
4	0	14	3
4	0	15	3
4	0	16	3
4	0	17	3
4	0	18	3
4	0	19	3
4	0	20	3
4	0	21	3
4	0	22	3
4	0	23	3
4	0	24	3
4	0	25	0
4	1	0	-4
4	1	1	-0.22378
4	1	2	0.602893
4	1	3	0.952283
4	1	4	1.13768
4	1	5	1.24717
4	1	6	1.31672
4	1	7	1.36347
4	1	8	1.39638
4	1	9	1.42047
4	1	10	1.43876
4	1	11	1.45312
4	1	12	1.46481
4	1	13	1.4747
4	1	14	1.48345
4	1	15	1.49164
4	1	16	1.49979
4	1	17	1.5085
4	1	18	1.51854
4	1	19	1.53103
4	1	20	1.54777
4	1	21	1.57196
4	1	22	1.60939
4	1	23	1.67876
4	1	24	1.70181
4	1	25	4
4	2	0	-4
4	2	1	-0.943865
4	2	2	-0.0803768
4	2	3	0.396215
4	2	4	0.690011
4	2	5	0.878548
4	2	6	1.00422
4	2	7	1.09119
4	2	8	1.15355
4	2	9	1.1998
4	2	10	1.2352
4	2	11	1.26318
4	2	12	1.28604
4	2	13	1.30545
4	2	14	1.32266
4	2	15	1.33874
4	2	16	1.35471
4	2	17	1.3717
4	2	18	1.39111
